Date,Hour,ED_Patients
7/10/2020,18,39
7/10/2020,19,39
7/10/2020,20,40
7/10/2020,21,40
7/10/2020,22,45
7/10/2020,23,36
7/11/2020,0,33
7/11/2020,1,28
7/11/2020,2,22
7/11/2020,3,20
7/11/2020,4,17
7/11/2020,5,13
7/11/2020,6,12
7/11/2020,7,10
7/11/2020,8,18
7/11/2020,9,23
7/11/2020,10,24
7/11/2020,11,32
7/11/2020,12,32
7/11/2020,13,43
7/11/2020,14,41
7/11/2020,15,44
7/11/2020,16,45
7/11/2020,17,37
7/11/2020,18,33
7/11/2020,19,31
7/11/2020,20,27
7/11/2020,21,29
7/11/2020,22,28
7/11/2020,23,23
7/12/2020,0,23
7/12/2020,1,21
7/12/2020,2,18
7/12/2020,3,14
7/12/2020,4,15
7/12/2020,5,14
7/12/2020,6,13
7/12/2020,7,12
7/12/2020,8,14
7/12/2020,9,16
7/12/2020,10,22
7/12/2020,11,29
7/12/2020,12,31
7/12/2020,13,32
7/12/2020,14,33
7/12/2020,15,36
7/12/2020,16,31
7/12/2020,17,30
7/12/2020,18,27
7/12/2020,19,31
7/12/2020,20,31
7/12/2020,21,29
7/12/2020,22,30
7/12/2020,23,27
7/13/2020,0,22
7/13/2020,1,14
7/13/2020,2,9
7/13/2020,3,10
7/13/2020,4,12
7/13/2020,5,8
7/13/2020,6,8
7/13/2020,7,11
7/13/2020,8,18
7/13/2020,9,24
7/13/2020,10,28
7/13/2020,11,34
7/13/2020,12,42
7/13/2020,13,54
7/13/2020,14,57
7/13/2020,15,62
7/13/2020,16,63
7/13/2020,17,63
7/13/2020,18,68
7/13/2020,19,63
7/13/2020,20,59
7/13/2020,21,61
7/13/2020,22,61
7/13/2020,23,57
7/14/2020,0,45
7/14/2020,1,31
7/14/2020,2,26
7/14/2020,3,15
7/14/2020,4,12
7/14/2020,5,9
7/14/2020,6,8
7/14/2020,7,6
7/14/2020,8,7
7/14/2020,9,11
7/14/2020,10,15
7/14/2020,11,19
7/14/2020,12,19
7/14/2020,13,22
7/14/2020,14,25
7/14/2020,15,32
7/14/2020,16,31
7/14/2020,17,29
7/14/2020,18,24
7/14/2020,19,20
7/14/2020,20,21
7/14/2020,21,24
7/14/2020,22,22
7/14/2020,23,25
7/15/2020,0,26
7/15/2020,1,19
7/15/2020,2,18
7/15/2020,3,16
7/15/2020,4,16
7/15/2020,5,14
7/15/2020,6,10
7/15/2020,7,10
7/15/2020,8,11
7/15/2020,9,13
7/15/2020,10,13
7/15/2020,11,20
7/15/2020,12,25
7/15/2020,13,28
7/15/2020,14,35
7/15/2020,15,33
7/15/2020,16,39
7/15/2020,17,35
7/15/2020,18,29
7/15/2020,19,24
7/15/2020,20,27
7/15/2020,21,30
7/15/2020,22,26
7/15/2020,23,20
7/16/2020,0,17
7/16/2020,1,13
7/16/2020,2,14
7/16/2020,3,11
7/16/2020,4,11
7/16/2020,5,9
7/16/2020,6,12
7/16/2020,7,13
7/16/2020,8,11
7/16/2020,9,11
7/16/2020,10,13
7/16/2020,11,27
7/16/2020,12,33
7/16/2020,13,34
7/16/2020,14,38
7/16/2020,15,41
7/16/2020,16,39
7/16/2020,17,40
7/16/2020,18,35
7/16/2020,19,33
7/16/2020,20,36
7/16/2020,21,34
7/16/2020,22,31
7/16/2020,23,26
7/17/2020,0,20
7/17/2020,1,15
7/17/2020,2,15
7/17/2020,3,16
7/17/2020,4,14
7/17/2020,5,16
7/17/2020,6,16
7/17/2020,7,15
7/17/2020,8,19
7/17/2020,9,20
7/17/2020,10,33
7/17/2020,11,33
7/17/2020,12,40
7/17/2020,13,50
7/17/2020,14,58
7/17/2020,15,59
7/17/2020,16,53
7/17/2020,17,45
7/17/2020,18,44
7/17/2020,19,34
7/17/2020,20,25
7/17/2020,21,26
7/17/2020,22,24
7/17/2020,23,19
7/18/2020,0,18
7/18/2020,1,18
7/18/2020,2,16
7/18/2020,3,15
7/18/2020,4,11
7/18/2020,5,8
7/18/2020,6,8
7/18/2020,7,11
7/18/2020,8,12
7/18/2020,9,20
7/18/2020,10,20
7/18/2020,11,24
7/18/2020,12,30
7/18/2020,13,32
7/18/2020,14,38
7/18/2020,15,36
7/18/2020,16,41
7/18/2020,17,43
7/18/2020,18,40
7/18/2020,19,35
7/18/2020,20,27
7/18/2020,21,24
7/18/2020,22,21
7/18/2020,23,18
7/19/2020,0,19
7/19/2020,1,19
7/19/2020,2,16
7/19/2020,3,13
7/19/2020,4,11
7/19/2020,5,11
7/19/2020,6,14
7/19/2020,7,13
7/19/2020,8,17
7/19/2020,9,14
7/19/2020,10,18
7/19/2020,11,23
7/19/2020,12,23
7/19/2020,13,22
7/19/2020,14,24
7/19/2020,15,25
7/19/2020,16,26
7/19/2020,17,28
7/19/2020,18,28
7/19/2020,19,30
7/19/2020,20,25
7/19/2020,21,21
7/19/2020,22,20
7/19/2020,23,19
7/20/2020,0,19
7/20/2020,1,20
7/20/2020,2,16
7/20/2020,3,15
7/20/2020,4,11
7/20/2020,5,9
7/20/2020,6,8
7/20/2020,7,11
7/20/2020,8,18
7/20/2020,9,22
7/20/2020,10,24
7/20/2020,11,28
7/20/2020,12,34
7/20/2020,13,36
7/20/2020,14,44
7/20/2020,15,49
7/20/2020,16,46
7/20/2020,17,43
7/20/2020,18,41
7/20/2020,19,35
7/20/2020,20,37
7/20/2020,21,31
7/20/2020,22,31
7/20/2020,23,33
7/21/2020,0,28
7/21/2020,1,23
7/21/2020,2,21
7/21/2020,3,13
7/21/2020,4,12
7/21/2020,5,8
7/21/2020,6,6
7/21/2020,7,8
7/21/2020,8,8
7/21/2020,9,12
7/21/2020,10,15
7/21/2020,11,19
7/21/2020,12,18
7/21/2020,13,24
7/21/2020,14,28
7/21/2020,15,37
7/21/2020,16,35
7/21/2020,17,31
7/21/2020,18,31
7/21/2020,19,33
7/21/2020,20,33
7/21/2020,21,32
7/21/2020,22,33
7/21/2020,23,34
7/22/2020,0,26
7/22/2020,1,22
7/22/2020,2,16
7/22/2020,3,9
7/22/2020,4,7
7/22/2020,5,6
7/22/2020,6,7
7/22/2020,7,10
7/22/2020,8,13
7/22/2020,9,14
7/22/2020,10,13
7/22/2020,11,21
7/22/2020,12,24
7/22/2020,13,24
7/22/2020,14,31
7/22/2020,15,34
7/22/2020,16,34
7/22/2020,17,32
7/22/2020,18,28
7/22/2020,19,33
7/22/2020,20,34
7/22/2020,21,26
7/22/2020,22,26
7/22/2020,23,24
7/23/2020,0,16
7/23/2020,1,13
7/23/2020,2,12
7/23/2020,3,3
7/23/2020,4,6
7/23/2020,5,6
7/23/2020,6,5
7/23/2020,7,8
7/23/2020,8,10
7/23/2020,9,12
7/23/2020,10,20
7/23/2020,11,27
7/23/2020,12,33
7/23/2020,13,40
7/23/2020,14,35
7/23/2020,15,39
7/23/2020,16,33
7/23/2020,17,30
7/23/2020,18,27
7/23/2020,19,29
7/23/2020,20,23
7/23/2020,21,26
7/23/2020,22,20
7/23/2020,23,10
7/24/2020,0,7
7/24/2020,1,8
7/24/2020,2,3
7/24/2020,3,3
7/24/2020,4,3
7/24/2020,5,3
7/24/2020,6,3
7/24/2020,7,7
7/24/2020,8,5
7/24/2020,9,4
7/24/2020,10,11
7/24/2020,11,14
7/24/2020,12,21
7/24/2020,13,30
7/24/2020,14,31
7/24/2020,15,39
7/24/2020,16,34
7/24/2020,17,37
7/24/2020,18,39
7/24/2020,19,38
7/24/2020,20,39
7/24/2020,21,34
7/24/2020,22,29
7/24/2020,23,24
7/25/2020,0,22
7/25/2020,1,16
7/25/2020,2,13
7/25/2020,3,11
7/25/2020,4,12
7/25/2020,5,8
7/25/2020,6,8
7/25/2020,7,9
7/25/2020,8,14
7/25/2020,9,17
7/25/2020,10,15
7/25/2020,11,23
7/25/2020,12,27
7/25/2020,13,30
7/25/2020,14,31
7/25/2020,15,36
7/25/2020,16,40
7/25/2020,17,33
7/25/2020,18,35
7/25/2020,19,34
7/25/2020,20,41
7/25/2020,21,37
7/25/2020,22,32
7/25/2020,23,27
7/26/2020,0,25
7/26/2020,1,24
7/26/2020,2,19
7/26/2020,3,19
7/26/2020,4,16
7/26/2020,5,11
7/26/2020,6,13
7/26/2020,7,10
7/26/2020,8,9
7/26/2020,9,8
7/26/2020,10,18
7/26/2020,11,23
7/26/2020,12,26
7/26/2020,13,36
7/26/2020,14,45
7/26/2020,15,44
7/26/2020,16,41
7/26/2020,17,42
7/26/2020,18,47
7/26/2020,19,43
7/26/2020,20,38
7/26/2020,21,39
7/26/2020,22,34
7/26/2020,23,28
7/27/2020,0,26
7/27/2020,1,18
7/27/2020,2,16
7/27/2020,3,10
7/27/2020,4,10
7/27/2020,5,8
7/27/2020,6,9
7/27/2020,7,11
7/27/2020,8,13
7/27/2020,9,16
7/27/2020,10,19
7/27/2020,11,26
7/27/2020,12,31
7/27/2020,13,35
7/27/2020,14,34
7/27/2020,15,39
7/27/2020,16,37
7/27/2020,17,49
7/27/2020,18,54
7/27/2020,19,52
7/27/2020,20,52
7/27/2020,21,47
7/27/2020,22,48
7/27/2020,23,38
7/28/2020,0,31
7/28/2020,1,24
7/28/2020,2,21
7/28/2020,3,15
7/28/2020,4,14
7/28/2020,5,13
7/28/2020,6,12
7/28/2020,7,12
7/28/2020,8,13
7/28/2020,9,14
7/28/2020,10,16
7/28/2020,11,18
7/28/2020,12,25
7/28/2020,13,29
7/28/2020,14,33
7/28/2020,15,39
7/28/2020,16,37
7/28/2020,17,41
7/28/2020,18,38
7/28/2020,19,41
7/28/2020,20,38
7/28/2020,21,37
7/28/2020,22,36
7/28/2020,23,37
7/29/2020,0,34
7/29/2020,1,27
7/29/2020,2,18
7/29/2020,3,15
7/29/2020,4,12
7/29/2020,5,9
7/29/2020,6,8
7/29/2020,7,7
7/29/2020,8,8
7/29/2020,9,9
7/29/2020,10,11
7/29/2020,11,16
7/29/2020,12,27
7/29/2020,13,30
7/29/2020,14,35
7/29/2020,15,41
7/29/2020,16,43
7/29/2020,17,44
7/29/2020,18,40
7/29/2020,19,37
7/29/2020,20,35
7/29/2020,21,32
7/29/2020,22,27
7/29/2020,23,26
7/30/2020,0,19
7/30/2020,1,16
7/30/2020,2,15
7/30/2020,3,12
7/30/2020,4,9
7/30/2020,5,7
7/30/2020,6,5
7/30/2020,7,8
7/30/2020,8,12
7/30/2020,9,15
7/30/2020,10,17
7/30/2020,11,21
7/30/2020,12,31
7/30/2020,13,37
7/30/2020,14,43
7/30/2020,15,41
7/30/2020,16,44
7/30/2020,17,52
7/30/2020,18,54
7/30/2020,19,55
7/30/2020,20,53
7/30/2020,21,48
7/30/2020,22,44
7/30/2020,23,39
7/31/2020,0,33
7/31/2020,1,27
7/31/2020,2,23
7/31/2020,3,20
7/31/2020,4,17
7/31/2020,5,13
7/31/2020,6,6
7/31/2020,7,4
7/31/2020,8,8
7/31/2020,9,11
7/31/2020,10,15
7/31/2020,11,22
7/31/2020,12,32
7/31/2020,13,39
7/31/2020,14,54
7/31/2020,15,55
7/31/2020,16,59
7/31/2020,17,58
7/31/2020,18,59
7/31/2020,19,58
7/31/2020,20,54
7/31/2020,21,62
7/31/2020,22,56
7/31/2020,23,49
8/1/2020,0,38
8/1/2020,1,26
8/1/2020,2,27
8/1/2020,3,26
8/1/2020,4,24
8/1/2020,5,20
8/1/2020,6,16
8/1/2020,7,11
8/1/2020,8,8
8/1/2020,9,8
8/1/2020,10,9
8/1/2020,11,15
8/1/2020,12,17
8/1/2020,13,29
8/1/2020,14,33
8/1/2020,15,32
8/1/2020,16,34
8/1/2020,17,34
8/1/2020,18,36
8/1/2020,19,33
8/1/2020,20,28
8/1/2020,21,27
8/1/2020,22,21
8/1/2020,23,19
8/2/2020,0,15
8/2/2020,1,10
8/2/2020,2,8
8/2/2020,4,8
8/2/2020,5,7
8/2/2020,6,6
8/2/2020,7,5
8/2/2020,8,3
8/2/2020,9,4
8/2/2020,10,12
8/2/2020,11,15
8/2/2020,12,18
8/2/2020,13,22
8/2/2020,14,27
8/2/2020,15,27
8/2/2020,16,24
8/2/2020,17,24
8/2/2020,18,27
8/2/2020,19,23
8/2/2020,20,20
8/2/2020,21,24
8/2/2020,22,22
8/2/2020,23,27
8/3/2020,0,25
8/3/2020,1,19
8/3/2020,2,10
8/3/2020,3,10
8/3/2020,4,9
8/3/2020,5,10
8/3/2020,6,9
8/3/2020,7,9
8/3/2020,8,12
8/3/2020,9,15
8/3/2020,10,20
8/3/2020,11,29
8/3/2020,12,33
8/3/2020,13,38
8/3/2020,14,47
8/3/2020,15,59
8/3/2020,16,53
8/3/2020,17,54
8/3/2020,18,54
8/3/2020,19,53
8/3/2020,20,54
8/3/2020,21,44
8/3/2020,22,39
8/3/2020,23,33
8/4/2020,0,18
8/4/2020,1,16
8/4/2020,2,12
8/4/2020,3,10
8/4/2020,4,11
8/4/2020,5,8
8/4/2020,6,8
8/4/2020,7,7
8/4/2020,8,13
8/4/2020,9,13
8/4/2020,10,20
8/4/2020,11,23
8/4/2020,12,29
8/4/2020,13,34
8/4/2020,14,41
8/4/2020,15,46
8/4/2020,16,43
8/4/2020,17,48
8/4/2020,18,47
8/4/2020,19,40
8/4/2020,20,34
8/4/2020,21,33
8/4/2020,22,28
8/4/2020,23,24
8/5/2020,0,14
8/5/2020,1,11
8/5/2020,2,12
8/5/2020,3,9
8/5/2020,4,8
8/5/2020,5,6
8/5/2020,6,8
8/5/2020,7,10
8/5/2020,8,13
8/5/2020,9,17
8/5/2020,10,21
8/5/2020,11,27
8/5/2020,12,39
8/5/2020,13,47
8/5/2020,14,60
8/5/2020,15,55
8/5/2020,16,55
8/5/2020,17,52
8/5/2020,18,49
8/5/2020,19,48
8/5/2020,20,40
8/5/2020,21,27
8/5/2020,22,27
8/5/2020,23,23
8/6/2020,0,23
8/6/2020,1,22
8/6/2020,2,17
8/6/2020,3,9
8/6/2020,4,10
8/6/2020,5,8
8/6/2020,6,4
8/6/2020,7,5
8/6/2020,8,9
8/6/2020,9,13
8/6/2020,10,11
8/6/2020,11,17
8/6/2020,12,27
8/6/2020,13,41
8/6/2020,14,43
8/6/2020,15,46
8/6/2020,16,48
8/6/2020,17,46
8/6/2020,18,45
8/6/2020,19,39
8/6/2020,20,25
8/6/2020,21,26
8/6/2020,22,25
8/6/2020,23,25
8/7/2020,0,22
8/7/2020,1,22
8/7/2020,2,21
8/7/2020,3,19
8/7/2020,4,12
8/7/2020,5,12
8/7/2020,6,10
8/7/2020,7,11
8/7/2020,8,8
8/7/2020,9,14
8/7/2020,10,21
8/7/2020,11,31
8/7/2020,12,32
8/7/2020,13,41
8/7/2020,14,41
8/7/2020,15,44
8/7/2020,16,46
8/7/2020,17,48
8/7/2020,18,47
8/7/2020,19,46
8/7/2020,20,41
8/7/2020,21,36
8/7/2020,22,39
8/7/2020,23,33
8/8/2020,0,27
8/8/2020,1,16
8/8/2020,2,14
8/8/2020,3,13
8/8/2020,4,10
8/8/2020,5,7
8/8/2020,6,8
8/8/2020,7,7
8/8/2020,8,5
8/8/2020,9,10
8/8/2020,10,12
8/8/2020,11,15
8/8/2020,12,22
8/8/2020,13,33
8/8/2020,14,31
8/8/2020,15,34
8/8/2020,16,33
8/8/2020,17,31
8/8/2020,18,25
8/8/2020,19,25
8/8/2020,20,25
8/8/2020,21,28
8/8/2020,22,26
8/8/2020,23,27
8/9/2020,0,21
8/9/2020,1,20
8/9/2020,2,21
8/9/2020,3,14
8/9/2020,4,15
8/9/2020,5,13
8/9/2020,6,12
8/9/2020,7,11
8/9/2020,8,8
8/9/2020,9,13
8/9/2020,10,14
8/9/2020,11,17
8/9/2020,12,26
8/9/2020,13,34
8/9/2020,14,37
8/9/2020,15,40
8/9/2020,16,30
8/9/2020,17,34
8/9/2020,18,33
8/9/2020,19,33
8/9/2020,20,31
8/9/2020,21,29
8/9/2020,22,26
8/9/2020,23,30
8/10/2020,0,26
8/10/2020,1,20
8/10/2020,2,17
8/10/2020,3,13
8/10/2020,4,12
8/10/2020,5,12
8/10/2020,6,11
8/10/2020,7,10
8/10/2020,8,11
8/10/2020,9,14
8/10/2020,10,24
8/10/2020,11,33
8/10/2020,12,44
8/10/2020,13,45
8/10/2020,14,49
8/10/2020,15,55
8/10/2020,16,52
8/10/2020,17,57
8/10/2020,18,57
8/10/2020,19,57
8/10/2020,20,59
8/10/2020,21,57
8/10/2020,22,49
8/10/2020,23,36
8/11/2020,0,24
8/11/2020,1,20
8/11/2020,2,13
8/11/2020,3,12
8/11/2020,4,11
8/11/2020,5,8
8/11/2020,6,7
8/11/2020,7,8
8/11/2020,8,10
8/11/2020,9,12
8/11/2020,10,15
8/11/2020,11,21
8/11/2020,12,29
8/11/2020,13,30
8/11/2020,14,32
8/11/2020,15,40
8/11/2020,16,38
8/11/2020,17,41
8/11/2020,18,40
8/11/2020,19,44
8/11/2020,20,35
8/11/2020,21,36
8/11/2020,22,33
8/11/2020,23,30
8/12/2020,0,26
8/12/2020,1,24
8/12/2020,2,18
8/12/2020,3,15
8/12/2020,4,13
8/12/2020,5,10
8/12/2020,6,7
8/12/2020,7,6
8/12/2020,8,5
8/12/2020,9,8
8/12/2020,10,16
8/12/2020,11,22
8/12/2020,12,23
8/12/2020,13,24
8/12/2020,14,26
8/12/2020,15,30
8/12/2020,16,41
8/12/2020,17,40
8/12/2020,18,45
8/12/2020,19,43
8/12/2020,20,41
8/12/2020,21,37
8/12/2020,22,37
8/12/2020,23,31
8/13/2020,0,24
8/13/2020,1,22
8/13/2020,2,15
8/13/2020,3,12
8/13/2020,4,12
8/13/2020,5,9
8/13/2020,6,8
8/13/2020,7,8
8/13/2020,8,10
8/13/2020,9,13
8/13/2020,10,14
8/13/2020,11,20
8/13/2020,12,25
8/13/2020,13,31
8/13/2020,14,46
8/13/2020,15,46
8/13/2020,16,40
8/13/2020,17,45
8/13/2020,18,42
8/13/2020,19,40
8/13/2020,20,37
8/13/2020,21,45
8/13/2020,22,36
8/13/2020,23,37
8/14/2020,0,28
8/14/2020,1,21
8/14/2020,2,16
8/14/2020,3,13
8/14/2020,4,7
8/14/2020,5,13
8/14/2020,6,16
8/14/2020,7,14
8/14/2020,8,11
8/14/2020,9,12
8/14/2020,10,10
8/14/2020,11,15
8/14/2020,12,19
8/14/2020,13,23
8/14/2020,14,27
8/14/2020,15,29
8/14/2020,16,35
8/14/2020,17,37
8/14/2020,18,45
8/14/2020,19,48
8/14/2020,20,54
8/14/2020,21,49
8/14/2020,22,51
8/14/2020,23,47
8/15/2020,0,36
8/15/2020,1,32
8/15/2020,2,27
8/15/2020,3,29
8/15/2020,4,28
8/15/2020,5,28
8/15/2020,6,22
8/15/2020,7,15
8/15/2020,8,16
8/15/2020,9,23
8/15/2020,10,27
8/15/2020,11,29
8/15/2020,12,32
8/15/2020,13,34
8/15/2020,14,45
8/15/2020,15,49
8/15/2020,16,47
8/15/2020,17,42
8/15/2020,18,47
8/15/2020,19,48
8/15/2020,20,50
8/15/2020,21,39
8/15/2020,22,33
8/15/2020,23,32
8/16/2020,0,21
8/16/2020,1,21
8/16/2020,2,18
8/16/2020,3,16
8/16/2020,4,15
8/16/2020,5,11
8/16/2020,6,10
8/16/2020,7,6
8/16/2020,8,10
8/16/2020,9,10
8/16/2020,10,11
8/16/2020,11,13
8/16/2020,12,21
8/16/2020,13,29
8/16/2020,14,27
8/16/2020,15,24
8/16/2020,16,29
8/16/2020,17,30
8/16/2020,18,27
8/16/2020,19,31
8/16/2020,20,36
8/16/2020,21,38
8/16/2020,22,37
8/16/2020,23,35
8/17/2020,0,32
8/17/2020,1,26
8/17/2020,2,20
8/17/2020,3,14
8/17/2020,4,6
8/17/2020,5,4
8/17/2020,6,5
8/17/2020,7,4
8/17/2020,8,8
8/17/2020,9,16
8/17/2020,10,23
8/17/2020,11,27
8/17/2020,12,32
8/17/2020,13,46
8/17/2020,14,48
8/17/2020,15,54
8/17/2020,16,53
8/17/2020,17,57
8/17/2020,18,54
8/17/2020,19,53
8/17/2020,20,51
8/17/2020,21,48
8/17/2020,22,44
8/17/2020,23,36
8/18/2020,0,26
8/18/2020,1,21
8/18/2020,2,16
8/18/2020,3,16
8/18/2020,4,15
8/18/2020,5,13
8/18/2020,6,15
8/18/2020,7,12
8/18/2020,8,12
8/18/2020,9,11
8/18/2020,10,14
8/18/2020,11,28
8/18/2020,12,30
8/18/2020,13,40
8/18/2020,14,43
8/18/2020,15,44
8/18/2020,16,49
8/18/2020,17,47
8/18/2020,18,45
8/18/2020,19,44
8/18/2020,20,49
8/18/2020,21,55
8/18/2020,22,50
8/18/2020,23,40
8/19/2020,0,33
8/19/2020,1,28
8/19/2020,2,21
8/19/2020,3,20
8/19/2020,4,20
8/19/2020,5,21
8/19/2020,6,17
8/19/2020,7,17
8/19/2020,8,17
8/19/2020,9,18
8/19/2020,10,22
8/19/2020,11,22
8/19/2020,12,26
8/19/2020,13,28
8/19/2020,14,31
8/19/2020,15,29
8/19/2020,16,31
8/19/2020,17,36
8/19/2020,18,35
8/19/2020,19,35
8/19/2020,20,38
8/19/2020,21,38
8/19/2020,22,34
8/19/2020,23,35
8/20/2020,0,25
8/20/2020,1,26
8/20/2020,2,20
8/20/2020,3,20
8/20/2020,4,18
8/20/2020,5,15
8/20/2020,6,13
8/20/2020,7,9
8/20/2020,8,10
8/20/2020,9,12
8/20/2020,10,16
8/20/2020,11,24
8/20/2020,12,34
8/20/2020,13,38
8/20/2020,14,45
8/20/2020,15,47
8/20/2020,16,49
8/20/2020,17,47
8/20/2020,18,48
8/20/2020,19,45
8/20/2020,20,42
8/20/2020,21,36
8/20/2020,22,29
8/20/2020,23,27
8/21/2020,0,24
8/21/2020,1,22
8/21/2020,2,12
8/21/2020,3,9
8/21/2020,4,5
8/21/2020,5,5
8/21/2020,6,5
8/21/2020,7,6
8/21/2020,8,8
8/21/2020,9,12
8/21/2020,10,16
8/21/2020,11,19
8/21/2020,12,25
8/21/2020,13,31
8/21/2020,14,42
8/21/2020,15,52
8/21/2020,16,59
8/21/2020,17,54
8/21/2020,18,49
8/21/2020,19,53
8/21/2020,20,49
8/21/2020,21,50
8/21/2020,22,44
8/21/2020,23,46
8/22/2020,0,44
8/22/2020,1,41
8/22/2020,2,27
8/22/2020,3,22
8/22/2020,4,19
8/22/2020,5,13
8/22/2020,6,13
8/22/2020,7,15
8/22/2020,8,15
8/22/2020,9,15
8/22/2020,10,17
8/22/2020,11,25
8/22/2020,12,26
8/22/2020,13,32
8/22/2020,14,35
8/22/2020,15,43
8/22/2020,16,40
8/22/2020,17,40
8/22/2020,18,44
8/22/2020,19,39
8/22/2020,20,36
8/22/2020,21,27
8/22/2020,22,28
8/22/2020,23,30
8/23/2020,0,21
8/23/2020,1,19
8/23/2020,2,21
8/23/2020,3,14
8/23/2020,4,14
8/23/2020,5,11
8/23/2020,6,13
8/23/2020,7,14
8/23/2020,8,16
8/23/2020,9,20
8/23/2020,10,23
8/23/2020,11,28
8/23/2020,12,30
8/23/2020,13,31
8/23/2020,14,36
8/23/2020,15,38
8/23/2020,16,33
8/23/2020,17,38
8/23/2020,18,40
8/23/2020,19,33
8/23/2020,20,39
8/23/2020,21,41
8/23/2020,22,33
8/23/2020,23,29
8/24/2020,0,20
8/24/2020,1,13
8/24/2020,2,9
8/24/2020,3,7
8/24/2020,4,9
8/24/2020,5,9
8/24/2020,6,10
8/24/2020,7,11
8/24/2020,8,13
8/24/2020,9,20
8/24/2020,10,29
8/24/2020,11,40
8/24/2020,12,50
8/24/2020,13,52
8/24/2020,14,60
8/24/2020,15,65
8/24/2020,16,63
8/24/2020,17,56
8/24/2020,18,57
8/24/2020,19,57
8/24/2020,20,53
8/24/2020,21,49
8/24/2020,22,44
8/24/2020,23,39
8/25/2020,0,31
8/25/2020,1,24
8/25/2020,2,20
8/25/2020,3,18
8/25/2020,4,13
8/25/2020,5,14
8/25/2020,6,13
8/25/2020,7,11
8/25/2020,8,9
8/25/2020,9,8
8/25/2020,10,13
8/25/2020,11,22
8/25/2020,12,33
8/25/2020,13,37
8/25/2020,14,39
8/25/2020,15,46
8/25/2020,16,49
8/25/2020,17,55
8/25/2020,18,54
8/25/2020,19,56
8/25/2020,20,58
8/25/2020,21,56
8/25/2020,22,52
8/25/2020,23,46
8/26/2020,0,37
8/26/2020,1,33
8/26/2020,2,26
8/26/2020,3,24
8/26/2020,4,22
8/26/2020,5,20
8/26/2020,6,20
8/26/2020,7,22
8/26/2020,8,23
8/26/2020,9,25
8/26/2020,10,31
8/26/2020,11,28
8/26/2020,12,30
8/26/2020,13,29
8/26/2020,14,32
8/26/2020,15,38
8/26/2020,16,43
8/26/2020,17,45
8/26/2020,18,43
8/26/2020,19,38
8/26/2020,20,31
8/26/2020,21,37
8/26/2020,22,31
8/26/2020,23,25
8/27/2020,0,22
8/27/2020,1,18
8/27/2020,2,17
8/27/2020,3,12
8/27/2020,4,10
8/27/2020,5,10
8/27/2020,6,8
8/27/2020,7,8
8/27/2020,8,7
8/27/2020,9,11
8/27/2020,10,16
8/27/2020,11,24
8/27/2020,12,30
8/27/2020,13,36
8/27/2020,14,41
8/27/2020,15,46
8/27/2020,16,48
8/27/2020,17,49
8/27/2020,18,48
8/27/2020,19,44
8/27/2020,20,40
8/27/2020,21,36
8/27/2020,22,38
8/27/2020,23,36
8/28/2020,0,23
8/28/2020,1,13
8/28/2020,2,11
8/28/2020,3,13
8/28/2020,4,9
8/28/2020,5,8
8/28/2020,6,8
8/28/2020,7,12
8/28/2020,8,12
8/28/2020,9,11
8/28/2020,10,12
8/28/2020,11,11
8/28/2020,12,17
8/28/2020,13,22
8/28/2020,14,30
8/28/2020,15,28
8/28/2020,16,32
8/28/2020,17,36
8/28/2020,18,36
8/28/2020,19,39
8/28/2020,20,44
8/28/2020,21,36
8/28/2020,22,37
8/28/2020,23,31
8/29/2020,0,25
8/29/2020,1,21
8/29/2020,2,15
8/29/2020,3,13
8/29/2020,4,11
8/29/2020,5,7
8/29/2020,6,8
8/29/2020,7,8
8/29/2020,8,10
8/29/2020,9,17
8/29/2020,10,16
8/29/2020,11,18
8/29/2020,12,24
8/29/2020,13,25
8/29/2020,14,29
8/29/2020,15,32
8/29/2020,16,43
8/29/2020,17,48
8/29/2020,18,43
8/29/2020,19,41
8/29/2020,20,27
8/29/2020,21,21
8/29/2020,22,16
8/29/2020,23,17
8/30/2020,0,20
8/30/2020,1,21
8/30/2020,2,22
8/30/2020,5,22
8/30/2020,6,22
8/30/2020,7,22
8/30/2020,8,22
8/30/2020,9,22
8/30/2020,10,19
8/30/2020,11,24
8/30/2020,12,35
8/30/2020,13,36
8/30/2020,14,38
8/30/2020,15,42
8/30/2020,16,43
8/30/2020,17,41
8/30/2020,18,39
8/30/2020,19,49
8/30/2020,20,35
8/30/2020,21,38
8/30/2020,22,33
8/30/2020,23,30
8/31/2020,0,29
8/31/2020,1,24
8/31/2020,2,19
8/31/2020,3,17
8/31/2020,4,16
8/31/2020,5,17
8/31/2020,6,15
8/31/2020,7,15
8/31/2020,8,20
8/31/2020,9,21
8/31/2020,10,26
8/31/2020,11,31
8/31/2020,12,38
8/31/2020,13,36
8/31/2020,14,36
8/31/2020,15,39
8/31/2020,16,36
8/31/2020,17,35
8/31/2020,18,43
8/31/2020,19,45
8/31/2020,20,49
8/31/2020,21,55
8/31/2020,22,49
8/31/2020,23,40
9/1/2020,0,35
9/1/2020,1,29
9/1/2020,2,25
9/1/2020,3,20
9/1/2020,4,14
9/1/2020,5,12
9/1/2020,6,13
9/1/2020,7,14
9/1/2020,8,15
9/1/2020,9,18
9/1/2020,10,21
9/1/2020,11,25
9/1/2020,12,27
9/1/2020,13,30
9/1/2020,14,44
9/1/2020,15,45
9/1/2020,16,41
9/1/2020,17,36
9/1/2020,18,34
9/1/2020,19,29
